etat_car,marque,annee,boite_vit,adresse_vente,prix,image_link
Venant,Hyundai,2016,Automatique,"Ouest foire,Dakar",6000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/04d5ded0e9164fa4241b9cba07be664d/-/horizon-files-prod/ed/picture/q8v520qn/92156677ebdfd7ea23cfe03906fabf0fbacbf8f2.jpg
Venant,Mitsubishi,2014,Automatique,"Ouest foire,Dakar",6300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/cb91cb372e1a0d24d191daf2c83a8bf7/-/horizon-files-prod/ed/picture/q9m92045/8eb68edc53d263a20862dee5346ea005b14e7814.jpg
Venant,Range Rover,2017,Automatique,"Cité Damel,Dakar",30000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/65b49a8856551ce0305f9a2aaa9e9ea8/-/horizon-files-prod/ed/picture/qxj2nd0n/cfd7cb940e9d2ab970e3d4a761c9ff612a081402.jpg
Venant,Mitsubishi,2016,Automatique,"Guinaw rail,Dakar",19500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/55c49b9274b88ef185c8caa716de3636/-/horizon-files-prod/ed/picture/qv4e0m7w/fd7f80d5461be1b4275a9dc596cee1b060edb0c4.jpg
Occasion,Hyundai,2017,Automatique,"Médina,Dakar",9800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3863ae5b313ee1bda1f698a5bdaf4f48/-/horizon-files-prod/ed/picture/qgq90990/f732825528a06930892fa6c8ecb6c5cf7d33770f.jpg
Venant,Toyota,2018,Automatique,"Cité biagui,Dakar",17000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/fb48137ae62540f5f4dab02f59ca58f1/-/horizon-files-prod/ed/picture/qzvd5jen/4d62816f208c5131cde4d7ab6db60af7dc35b812.jpg
Réconditionné,Citroen,2018,Manuelle,"Hann Bel-Air,Dakar",11000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/efa0591a21d7e212b4a4cb30ce0bcfbf/-/horizon-files-prod/ed/picture/q56x2wqg/902cc47886f62b498fc7241a50c0a196c589a3f2.jpg
Venant,Mazda,2015,Automatique,"Hann maristes,Dakar",8700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/94b05411dbd1afdbfa36292e29b269be/-/horizon-files-prod/ed/picture/q4487qe8/b726e894d92f35c9a576cb1cd28a5f6fa179f523.jpg
Réconditionné,Citroen,2018,Manuelle,"Hann maristes,Dakar",11600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f09a157c727571213cba640b61d7075a/-/horizon-files-prod/ed/picture/qgq9k579/2ae418d1c1c8198bb80f9f81c94e9791069bc73f.jpg
Réconditionné,Citroen,2018,Manuelle,"Hann Bel-Air,Dakar",11000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c2147bd894dd28539378bd22c8998ead/-/horizon-files-prod/ed/picture/qxj2nd9j/899fd8c098e34b075798b3b24f95e754cca502ae.jpg
Réconditionné,Citroen,2018,Manuelle,"Hann Bel-Air,Dakar",11000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4639fd3810623b67fb2ddf8d664c63a8/-/horizon-files-prod/ed/picture/qq47kqkj/d5db0a56b0deb4d75c378e06caac9837c503215f.jpg
Occasion,Volkswagen,2010,Automatique,"VDN,Dakar",2600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/87104e50e6ebec45b7b0e3a5603135c8/-/horizon-files-prod/ed/picture/q8v520n9/6a9dd2dcf2ee1b4be3c187615bddd0acd939f186.jpg
Occasion,Ford,2018,Automatique,"VDN,Dakar",21500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/470b099bb215c2cd9f2632d288e4d09f/-/horizon-files-prod/ed/picture/q9m920wj/aadc6aa5a36144963afcd557b278ef076cb145f1.jpg
Venant,Toyota,2021,Automatique,"VDN,Dakar",16000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/cf8e44ff6d6593f03ee73d59ac81eeb5/-/horizon-files-prod/ed/picture/q785dv98/c1edb417acc7bfe8ca1acc45d6014921b7f1f09c.jpg
Occasion,Hyundai,2012,Automatique,"Liberte 6,Dakar",2500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/164ff303fce57f7841c51630dcd0bff7/-/horizon-files-prod/ed/picture/qwe29mg6/26d0b09bcedbcc5c8211a3d18255c041e294bd5e.jpg
Venant,Hyundai,2015,Automatique,"Cité Damel,Dakar",12000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9f99c8822bc956d824e228e04673e50d/-/horizon-files-prod/ed/picture/qj4rdmpr/d6f4146950508e5deb6888d50c66a2c497716e58.jpg
Neuf,Mazda,2018,Automatique,"Ouest foire,Dakar",14000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/43361ea0b6c2a33987a1e422633d0465/-/horizon-files-prod/ed/picture/qkrgv98x/cd70c26ba159f4de8736c4b4e867f86c8760c0c4.jpg
Occasion,Mitsubishi,2012,Manuelle,"Hann maristes,Dakar",6600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1f9bf599d2e0f10c742a81acf1c53117/-/horizon-files-prod/ed/picture/q6xk40gv/8079446d5cd0aec051d5d530a8ad9a0ab06c5bc8.jpg
Occasion,Mercedes-Benz,2008,Automatique,"Hlm,Dakar",6900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/50f85a367def2e85b92fac89148e48a1/-/horizon-files-prod/ed/picture/q448qdg4/27b4d874a438477964b666aad001d0db8ebf3b83.jpg
Venant,Nissan,2015,Automatique,"Hlm,Dakar",6100000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b69c0e8e6b49e9491eb707c01dbdea35/-/horizon-files-prod/ed/picture/q9m95de7/38dc7c7444dffabeebd27a7fbc741c2b83b5249a.jpg
Venant,Toyota,2017,Automatique,"Hlm,Dakar",47000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/06ec67a657c525f03ec94c891bba0f81/-/horizon-files-prod/ed/picture/qzvdz67q/367e1d34273218c6fbf52646283573eedc2571fe.jpg
Neuf,Nissan,2020,Manuelle,"Hlm,Dakar",12999999,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c794117666bdcad722d5805fd10b8e4a/-/horizon-files-prod/ed/picture/qwe25qv0/06f2292d486595e693d738ce5d7337e91ae8b65e.jpg
Venant,Hyundai,2015,Automatique,"Cité Damel,Dakar",7000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/86aa2a704145c0ae3c8c5f4dcde63280/-/horizon-files-prod/ed/picture/q8v5ndm7/1bd6af25bf0a1627dcb1c3909b39756d6a88ebe8.jpg
Neuf,Hyundai,2017,Automatique,"Guediawaye,Dakar",12500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ae0fa614eca6755d364fe1f17e004937/-/horizon-files-prod/ed/picture/q56x87p2/54c02a00bb4a599e057cbbb89445f400450b22f4.jpg
Venant,BMW,2016,Automatique,"Ouest foire,Dakar",17500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/15450f18f8d92797452474bb7ca66bba/-/horizon-files-prod/ed/picture/qv4e5nqk/26fa3c1616ae6c6fa82a2534584e744151ab2bdb.jpg
Occasion,Mercedes-Benz,2014,Automatique,"Ouest foire,Dakar",8900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/cfe05a77e39b2b72f1eaf2a453be25ac/-/horizon-files-prod/ed/picture/q2jqnpdj/b8a16e00496f4b87c826e436496ea8329f57a1a7.jpg
Venant,Range Rover,2017,Automatique,"Cité Damel,Dakar",30000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d299383a4cded1c1d7d5d881d1db46f1/-/horizon-files-prod/ed/picture/q2jqnpgj/976507727415840defeb5efba59e9a617f3a41cd.jpg
Occasion,Hyundai,2013,Automatique,"VDN,Dakar",4200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6173d1cf0c77c537f6c898c07188262c/-/horizon-files-prod/ed/picture/q8v5xq4z/739899ee70687ad664653d9cf88669c82c8a308e.jpg
Venant,BMW,2019,Automatique,"Almadies,Dakar",43000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/07f28fa166c38d82407a78ec7b9e9eca/-/horizon-files-prod/ed/picture/qgq9je00/a5f61c09e4d4f382f448562f992ed6aabc03f41d.jpg
Venant,Nissan,2020,Manuelle,"Colobane,Dakar",12500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/529237d462a3036fa1ad385f4203b7bb/-/horizon-files-prod/ed/picture/q8v5dnwn/a4e88e4a26cc52847265dbcf8b1357110c29f604.jpg
Venant,Peugeot,2015,Manuelle,"Colobane,Dakar",4950000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/84144fa2796dbaf9e8c9e859852590ee/-/horizon-files-prod/ed/picture/q0gw0j4x/c056b3fe2670a4570b87aa028846e556f68f738a.jpg
Neuf,Mitsubishi,2018,Manuelle,"Keur Massar,Dakar",16000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0c529fc250fa0636a32980cc060f3e63/-/horizon-files-prod/ed/picture/qxj2wxk2/47e5d6ad726bae8ed069e8233d15a03479a2dc3c.jpg
Occasion,Ford,2015,Automatique,"Sicap foire,Dakar",5500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2d7d6a0a3209ed78c4e537f5176a6e04/-/horizon-files-prod/ed/picture/q785rknj/1cf677673402097056a19fb4ca297bfe7ff1c6bc.jpg
Occasion,Nissan,2012,Automatique,"Amitié,Dakar",4200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/35a717c75445c3b0659bcc5be78d3aeb/-/horizon-files-prod/ed/picture/qkrgvwwj/7df7e6284e57df1c60e1b9efb9b1ee7dd36848fe.jpg
Venant,Mitsubishi,2016,Automatique,"Sicap foire,Dakar",12000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e15cff0a298860ddb34aaac53affe60d/-/horizon-files-prod/ed/picture/qm5p9zzw/6b645991be457a57db4f9c26c769334e7aa261f4.jpg
Occasion,Nissan,2014,Automatique,"Liberte 6,Dakar",4200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0ecb5c4568985d986ea28634df11df97/-/horizon-files-prod/ed/picture/qxj2e552/6f1291b84a0ec556e8b8a9169b04ba54bdb2f819.jpg
Occasion,Ford,2016,Automatique,"Liberte 6,Dakar",5800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8a0f427dbe104e463aba9d9afe2677bb/-/horizon-files-prod/ed/picture/q785rkeq/6ceadc4d10aea2454c28b0251221ea8ce019d12b.jpg
Occasion,Jeep,2015,Automatique,"Sicap foire,Dakar",6500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9f1d054b5b97deef04384f220201c9eb/-/horizon-files-prod/ed/picture/qj4rz5x8/59bd988f58157f8941614da9a45c62aa5eb5cb5e.jpg
Venant,Ford,2020,Automatique,"Cité biagui,Dakar",28000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/eefeebc5c1b3ca690150cf3d53b8bc5b/-/horizon-files-prod/ed/picture/q9m8e0wv/c653fa25ac70c658cdaad6bd634f43bad3eb6fe2.jpg
Occasion,Ford,2014,Automatique,"Colobane,Dakar",4800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/09b964d680cb3804465414ede93704bb/-/horizon-files-prod/ed/picture/qm5p9459/68e78f61841f5df52e1d6980c2d0c7c85003925c.jpg
Venant,Mercedes-Benz,2018,Automatique,"Yoff,Dakar",18500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5e54c31fe7edd46350a308c44a78976b/-/horizon-files-prod/ed/picture/qxj2e5mn/5d8f556fe99bd9a06c6ec0643a52ebfb2983a3c5.jpg
Venant,Jeep,2015,Automatique,"Sicap Liberté,Dakar",15300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6c2895a9626cee33b766fcd13c5bcaf2/-/horizon-files-prod/ed/picture/q0gw0ejg/ea846ef633a092757ab3b4be84c476ae2c031b29.jpg
Venant,BMW,2015,Automatique,"Colobane,Dakar",13500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/24b8f9faafb910c33f2d4b12d1deefd8/-/horizon-files-prod/ed/picture/q6xk4gw6/c70a54a6cf30970a8f442c4807f6643db1bf0d1d.jpg
Venant,Peugeot,2016,Manuelle,"Sicap Liberté,Dakar",6700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b042729f0547cef789826833c3514599/-/horizon-files-prod/ed/picture/q8v5xj2n/c4e501544e35899d9329fdecd9d6b304e7dca29d.jpg
Venant,Hyundai,2017,Automatique,"Colobane,Dakar",11850000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c7f7348975bf270f4f9527f32962bb2d/-/horizon-files-prod/ed/picture/q2jqn49e/7b1510368bc971c680a762ef0e4c936be19f74cc.jpg
Occasion,Hyundai,2013,Automatique,"Ouest foire,Dakar",4750000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f69909fa550e562a8aa40c146b7508ff/-/horizon-files-prod/ed/picture/qgq9jv7r/f953e7dead42b1bc3c04901f24bf578bbbf9078a.jpg
Venant,Kia,2015,Automatique,"Parcelles Assainies,Dakar",9400000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/66125bcb687adead4b034c8717b03757/-/horizon-files-prod/ed/picture/qwe25d0k/3f0f6f7575da409a50bcbb60219f7589fab16341.jpg
Venant,Citroen,2020,Automatique,"Colobane,Dakar",20000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/101929b0c76bed36db4f25d9128bb025/-/horizon-files-prod/ed/picture/q785rk45/8ebb38b1f11596c98fbe6a3b291ef62ebc59c347.jpg
Occasion,Peugeot,2015,Automatique,"Parcelles Assainies,Dakar",4900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/daff3e00bb5a35c426126cd6403dc510/-/horizon-files-prod/ed/picture/qrzv4gk4/b0bc47e8ee24a482156f557f6b322fb090473d52.jpg
Venant,Mazda,2016,Automatique,"Mamelles,Dakar",9850000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/006ce435e6e59a825e2bac9de383ebfa/-/horizon-files-prod/ed/picture/qkrgv70w/dad0e08b5512e5d942891fe3225dcd4ed6161ec8.jpg
Venant,Jeep,2016,Automatique,"Mamelles,Dakar",4300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/74f190069b8dd50254246d51bd6ba683/-/horizon-files-prod/ed/picture/qm5p9z9q/3f318277dae5c6600d27c325fbf3b07df3cc8d45.jpg
Venant,Ford,2017,Automatique,"Sacré-cœur,Dakar",8500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5d290323d246618d918b9bd837b54e9b/-/horizon-files-prod/ed/picture/q448qp0m/4bb83c2697cf145d32f55bca541f614a20a717b9.jpg
Occasion,Hyundai,2012,Automatique,"VDN,Dakar",5700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b36b19c90074d455cae5b2c806b6d055/-/horizon-files-prod/ed/picture/qq475mq6/ce558bde9af3e77f8ee8fb21600a3370f9b082e9.jpg
Occasion,Kia,2013,Manuelle,"VDN,Dakar",5200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/153e335efbaba19b5cb62e38d35ff7ed/-/horizon-files-prod/ed/picture/q0gw0qzk/a09dcbe1274b039977bf71ed745c22f9b8727373.jpg
Neuf,Hyundai,2020,Automatique,"Ouest foire,Dakar",17000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9860f5fd6bf49bc76a3dfd07c04bf955/-/horizon-files-prod/ed/picture/q0gw0q56/5682dfff03fc1d953b9b3d4ba35fa23a17f4ac07.jpg
Occasion,Kia,2012,Automatique,"Parcelles Assainies,Dakar",2900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/cc60786d607eeb5f9cda70d271b08765/-/horizon-files-prod/ed/picture/qzvd57e6/b07aa19e2b9eaa6b30635ec328eb256231d03c86.jpg
Occasion,Ford,2018,Automatique,"Sacré-cœur,Dakar",19500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bcd77d567b1c3a0a194ea5bf9b8c7f3f/-/horizon-files-prod/ed/picture/qdekj542/c8a06959cb7b1bd5e2318725a16a69a4a0fb02f2.jpg
Occasion,Toyota,2019,Automatique,"Sacré-cœur,Dakar",39000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f91755a3cdae4ea2af876383bf58a3a8/-/horizon-files-prod/ed/picture/qgq9jvz9/2b0123dd9f2c480121cd5c68da4c87437e06866a.jpg
Venant,Hyundai,2015,Automatique,"Thiès,Thiès",7500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/47b0a83073f0a3cd079605e076b2b64a/-eyJvciI6MH0%3D/horizon-files-prod/ed/picture/q6xk4p8d/100f8495c94dc38cea0c1fde0a07cf6995a57abd.jpg
Occasion,Mitsubishi,2013,Automatique,"Almadies,Dakar",7900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4918765d7594c7588b40b48e5a3dd727/-/horizon-files-prod/ed/picture/qdekjr75/3ed85b72417a4ee40b085a031b9d4948527dddd1.jpg
Occasion,Jeep,2015,Automatique,"Hlm,Dakar",8000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ce3e964233948cab9567033a7db890bb/-/horizon-files-prod/ed/picture/q0gw00mg/7d946f3968b3a0fceaeaeb72b6e29ac6d6ec783c.jpg
Occasion,Chevrolet,2013,Automatique,"Colobane,Dakar",7000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3b7fcf2f6e7088bf775b95af4f061691/-/horizon-files-prod/ed/picture/qpdwk25m/537820e931550b54e7f04fe409a4c65295f33962.jpg
Venant,Hyundai,2017,Automatique,"Sicap foire,Dakar",11500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b892902ac1c0ef4f5521ddbad20694d1/-/horizon-files-prod/ed/picture/q785rkpd/c725492e21e773dca30c7d9a53c3240edfb95ea7.jpg
Occasion,Ford,2022,Automatique,"Golf,Dakar",18000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0259fd3511e116b0ff3fec633b7931b1/-/horizon-files-prod/ed/picture/qdek2j0g/4d359ecbba9a15e9da1bdd5c0f75476bba56daeb.jpg
Occasion,Hyundai,2017,Automatique,"Pikine,Dakar",10300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1079d92ce5900651bc35ec4e89464a64/-/horizon-files-prod/ed/picture/qq478jvn/5c913909afca7b72ac965a9f80aabb9a3bf1b86e.jpg
Venant,Audi,2014,Automatique,"Saly,Thiès",5800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1f51442de7cb130dfedb1f48a07a23db/-/horizon-files-prod/ed/picture/q8v5xxzz/5dd90dd57c94e3b690db2d943bcd8ee2618001de.jpg
Venant,Volkswagen,2019,Automatique,"Point-e,Dakar",15500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/322efe0f3cbf985a5c114a45d58b8472/-/horizon-files-prod/ed/picture/q448qzvr/36c73ea31f47b34bbc059231ac8c2442131f5e6d.jpg
Occasion,Hyundai,2015,Automatique,"Ouest foire,Dakar",7000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a3296a5158955d390e05a53d44af592e/-/horizon-files-prod/ed/picture/qzvd5nmn/4cf7c5decd16fd7ddd4120334b2c265cc0e07a1e.jpg
Occasion,Toyota,2017,Manuelle,"Ouest foire,Dakar",14000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b9a72fee10b9bf5e82ed06ee4005fd07/-/horizon-files-prod/ed/picture/q56x8ej0/b1a5261df5a7b9e9e1fee8e693a410b58d8c46aa.jpg
Venant,Range Rover,2017,Automatique,"Ouest foire,Dakar",29000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ce32b280eb8ad58e7b458cb0af445fe5/-/horizon-files-prod/ed/picture/qdekjv8g/568262a31387ebcda4155d54b9870ce69dd5b39d.jpg
Venant,Volkswagen,2017,Automatique,"Thiès,Thiès",5600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/dfe44168a534b19b4f9e18f6a306e0d3/-/horizon-files-prod/ed/picture/qxj6vjrm/1659f63db770c9b6af809571a52449b6c53359e2.jpg
Occasion,Ford,2015,Automatique,"Plateau,Dakar",4800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5b40579f93b45d55706bb25bd8f040b6/-/horizon-files-prod/ed/picture/qzvd502v/33a754e2f417ab56e7a3bd37f143d5be70452218.jpg
Occasion,BMW,2015,Automatique,"Cité Damel,Dakar",13500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d579eeaae50b9fe276c952f94dda87b4/-/horizon-files-prod/ed/picture/qgq9jn02/c74dfaeaf69eb6a8ea968e43511066f96db9771f.jpg
Venant,Kia,2016,Automatique,"Ouest foire,Dakar",7200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6b3cfecbc3b425e23501452840e7f079/-/horizon-files-prod/ed/picture/qq478kxj/2657b25d5874ed863c1b9547e163395cc47026be.jpg
Venant,Toyota,2016,Automatique,"Patte d‘oie,Dakar",8500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5061a0eee66bad25f733d4ef6115e33d/-/horizon-files-prod/ed/picture/qxj2zjnj/991d382357c2f6a48a8f4e4c6dae526cd76d4f7f.jpg
Venant,Chevrolet,2009,Automatique,"Patte d‘oie,Dakar",1650000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/36d9a9f06047aa640fc2f7039192c494/-/horizon-files-prod/ed/picture/q448qz75/bc2f663935435e30eb452e0eeb4e51d6bfee040d.jpg
Venant,Hyundai,2015,Automatique,"Liberte 6,Dakar",6300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e80d473272b26a3f7a4f1e9d827decc8/-/horizon-files-prod/ed/picture/q8v5xen4/d2918e5ae64960d6125015ec852d81dd74faa799.jpg
Venant,Hyundai,2013,Automatique,"Liberte 6,Dakar",4900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/86b0ff8687b60e8695da387272a70543/-/horizon-files-prod/ed/picture/qwe25vjz/a6ced9b064e13856fa3924f5115f335087be77c6.jpg
Occasion,Hyundai,2012,Automatique,"Sicap foire,Dakar",4500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d5e8fd8734904ec32304166e4b888fc2/-/horizon-files-prod/ed/picture/q6xk4evp/d1019792bb6143e7d89761070849b98e3c296018.jpg
Venant,Toyota,2019,Automatique,"Cité Damel,Dakar",26000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/dd2a137c7cab58c08ff1ea8a5128e81a/-/horizon-files-prod/ed/picture/q0gw5zkz/9c8cbd13b03eca7a45fba08aae55d1d243d1e8b3.jpg
Venant,Kia,2015,Automatique,"Cité Damel,Dakar",9200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1adf7f41f8749777dadbbb7b5264c4b4/-/horizon-files-prod/ed/picture/qpd6qzjq/fc9410047dd52a33700c7e30f26cce8aa33e410c.jpg
Venant,Mazda,2016,Automatique,"Cité Damel,Dakar",8900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/809282a2cdc2a79dd44cb0a199ffebfc/-/horizon-files-prod/ed/picture/qkrgv4x2/b0b20c9a773ec85f8d23b1b61eefad098693d25d.jpg
Occasion,Mitsubishi,2012,Automatique,"Sacré-cœur,Dakar",4950000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4b336279675eba8919b4c90358aebfd1/-/horizon-files-prod/ed/picture/qxj2e0kw/3689c34a738e7d4eea23428bf5e3511aa73a0088.jpg
Venant,Peugeot,2015,Automatique,"Cité Damel,Dakar",7400000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e2f08ab0e65843acd4165d017f1dc92c/-/horizon-files-prod/ed/picture/qm5p9xjj/afe92630635b8ec35a01d8ddf0c9350576a575b5.jpg
Venant,Hyundai,2014,Automatique,"Keur Massar,Dakar",9250000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3a23d60f889241edffd51c1069f95a9b/-/horizon-files-prod/ed/picture/q8v5xe94/e77fd97197800c71c59c649190e9c0f14f5490bf.jpg
Venant,Honda,2017,Automatique,"Cité Damel,Dakar",5900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/dc34644f6af94b7e486427785c51160d/-/horizon-files-prod/ed/picture/qngxnmjg/9d2ad13caa04c2016033b67b1d2c70062432f9b8.jpg
Venant,Chevrolet,2012,Automatique,"Cité Damel,Dakar",3800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/55d36233e0720acccee0679a44a4d8e9/-/horizon-files-prod/ed/picture/q0gw0e8m/f3ac2ae54be7d5e93bd355f6986e2a4e78b93970.jpg
Venant,Ford,2016,Automatique,"Cité Damel,Dakar",11300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ad6457c58f56d07c828be1ae99e973d3/-/horizon-files-prod/ed/picture/qj4r785w/4beae78f75585ef7d3527e8a7fd2a92cef79ded5.jpg
Venant,Kia,2017,Automatique,"Cité Damel,Dakar",12200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/7913adaab448f3d8a9a11ad8daf2afd7/-/horizon-files-prod/ed/picture/q8v5xek4/ea4cd2fcbcda9c7e29ee89bd8fba32d27b5f6be6.jpg
Venant,Jeep,2014,Automatique,"Cité Damel,Dakar",9700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/48388dcfa934a218e93b847f92bde9c6/-/horizon-files-prod/ed/picture/qpd6qz0q/583752b6561b4e2452ee1b42fb0dfaae0a9cc7a9.jpg
Venant,Hyundai,2019,Automatique,"Sacré-cœur,Dakar",11000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/aadbf9912e089e4f2cca267efa89df8f/-/horizon-files-prod/ed/picture/q2jqne72/7da266337505506d9764e3b6b4e422620caa2e65.jpg
Venant,Hyundai,2017,Automatique,"Cité Damel,Dakar",13500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/cbafe253f8d1f7a5ee13e4be7a1cf08e/-/horizon-files-prod/ed/picture/qm5p9x6j/96dfe1d0eae71e4e19f8039c02e04a371167d0a4.jpg
Venant,Ford,2015,Automatique,"Sacré-cœur,Dakar",3700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0e571dd111265aeeb033b823fa5efdc5/-/horizon-files-prod/ed/picture/qgq9jnp8/09d0a797bbb17b242f85f849d83ca9922372a6ae.jpg
Venant,Hyundai,2015,Automatique,"Liberte 6 extension,Dakar",6000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/dbc9edd95a07f8e0f0e9f890d3fb629d/-/horizon-files-prod/ed/picture/q6xkqpx8/f7080e48b57928fb6e8f6aba3c2cdf4120a489ba.jpg
Occasion,Kia,2015,Automatique,"Cité Damel,Dakar",9500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3d8de9b940c341da692bc271460bab66/-/horizon-files-prod/ed/picture/q785rewx/3ada124ae4f4d8414a509d04a06596ff831d6587.jpg
Venant,Ford,2020,Automatique,"Parcelles Assainies,Dakar",18000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a32f472bd2e46a3bfa74e8d25b2921a4/-/horizon-files-prod/ed/picture/qpd6qz6p/d4b9eda0d3c13c0ffcc51f1f58417e98726eeec8.jpg
Venant,Hyundai,2016,Automatique,"Liberte 6 extension,Dakar",12000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8be45e83c36a82dcfc7a362d389e54a3/-/horizon-files-prod/ed/picture/qpd628r4/444e493c3eb243e200c6ae61b6835dc53c2f75dd.jpg
Venant,Jeep,2017,Automatique,"Keur Massar,Dakar",13000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1b6029d4a9bc0ef806caa69986b84f8b/-/horizon-files-prod/ed/picture/q4487gpp/8efa7128b1906701cc6c21648d8042cd2fd536ad.jpg
